/atg/commerce/catalog/SecureProductCatalog:coverSku, ,TIMEFORMAT=M/d/yyyy h:mm a, ,LOCALE=en_US,
ID,acaBadge,additionalDetails,addedMaterialTypes,hasAdjustableHeadrest,hasAdjustableLumbar,altImages,archCoverAvlb,archwayID,atAGlanceContent,ar_enabled,auxiliaryMedia,bundleLinks,capCode,careFeatures,cleaningCode,collectionName,coverColor,colorDescription,colorNumber,commodityCode,colorFamilyImages,coverStatus,coverType,description,discountable,displayHeader,dynamicAttributes,endDate,faceContents,wtbFeatureImg1,wtbFeatureImg1Alt,wtbFeatureImg1Caption,wtbFeatureImg2,wtbFeatureImg2Alt,wtbFeatureImg2Caption,fractionalQuantitiesAllowed,fulfiller,grade,headerText,hasHeatMassage,hideAGlance,hideForCA,hideStillDeciding,hideForTextSearch,skuDocUrl,isPillowOptions,itemAcl,largeImage,wtbLeftImg,hasLiftFunction,linkDescription,listPrice,madeInUSABadge,manufacturer_part_number,mostPopular,isNew,nonreturnable,numberOfCushions,onSale,onlineExclusive,onlineExclusiveText,onlineOnly,patternName,pdpDefaultImage,perfectForInfo,performanceFabricFlag,cdpDefaultImage,cdpMouseOverImage,hasPower,productCategoryCode,prodCategoryDesc,belowFoldVideoMedia,isPurchaseable,quantity,fixedReplacementProducts,romanceCopy,salePrice,series,showOnline,dimensionImage,isSleeper,smallImage,sortOrder,startDate,status,stillDecidingLinks,hasStorage,template,thumbnailImage,unitOfMeasure,unsearchable,hasUsbChargingPort,useCareInstructions,belowFoldHowToMedia,videos,warrantyInfo,wearDatedId,wearability,wholesalePrice
F149659,false,,,,,,false,,,,,,PS,,WS,Major Upholstery,59,Charcoal,59,CL,,P,fabric,This angular geometric was inspired by the amazing architectures of Frank Lloyd Wright. The simple lines of the woven motif are enhanced by the background of a textured novelty yarn.,true,,,,100% Polyester,,,,,,,,,F,,,,false,,true,,,,,,,,,false,,false,false,false,,false,,,false,Modern,,,false,,,,MU,,,false,,,,,1496,false,,,,,,D,,,,,,true,,,,,,,2,
L145959,false,,,,,,false,,,,,,DR,,W,Major Upholstery,59,Charcoal,59,CL,,P,fabric,,true,,,,"92% Polyester, 8% Cotton",,,,,,,,,L,,,,false,,true,,,,,,,,,false,,false,false,false,,false,,,false,Modern,,,false,,,,MU,,,false,,,,,1459,false,,,,,,D,,,,,,true,,,,,,,?,
B654357,false,,,,,,false,,,,,,UR,,W,Promotion Cover,57,Charcoal,57,CL,,O,fabric,,true,,,,100% Polyester,,,,,,,,,B,,,,false,,true,,,,,,,,,false,,false,false,false,,false,,,false,Solids,,,false,,,,PR,,,false,,,,,6543,false,,,,,,D,,,,,,true,,,,,,,2,
L145324,false,,,,,,false,,,,,,DP,,S,Major Upholstery,24,Chestnut,24,CL,,O,fabric,"Renaissance is a world fashion mid-scale tapestry construction that gives the consumer a global feel. This chenille pattern blends colors that band to give the pattern depth. With stunning colors, it gives the appearance of an expensive tapestry.",true,,,,100% Polyester,,,,,,,,,L,,,,false,,true,,,,,,,,,false,,false,false,false,,false,,,false,Classics,,,false,,,,MU,,,false,,,,,1453,false,,,,,,D,,,,,,true,,,,,,,2,
C115578,false,,,,,,false,,,,,,DR,,W,Major Upholstery,78,Chocolate,78,CL,,O,fabric,"This chunky herringbone body cloth breaks new ground in the development of chenille fabric finishing by utilizing a non-woven bonded backing. Upside down is a new cozy, comfy upholstery fabric which La-Z-Boy has exclusively for this market.",true,,,,"78% Polyester, 22% Olefin",,,,,,,,,C,,,,false,,true,,,,,,,,,false,,false,false,false,,false,,,false,Solids,,,false,,,,MU,,,false,,,,,1155,false,,,,,,D,,,,,,true,,,,,,,2,
DL981079,false,,,,,,false,,,,,,LL,,L,Chair,79,Chocolate,79,LH,,P,leather,LZB Chair,true,,,,100% Leather,,,,,,,,,DL,,,,false,,true,,,,,,,,,false,,false,false,false,,false,,,false,Solids,,,false,,,,CH,,,false,,,,,9810,false,,,,,,D,,,,,,true,,,,,,,8,
C990678,false,,,,,,false,,,,,,UR,,WS,Major Upholstery,78,Chocolate,78,CL,,O,fabric,A bold cord pattern with the look and hand of a velvet pattern. Esprit is a micro denier performance fabric.,true,,,,100% Polyester,,,,,,,,,C,,,,false,,true,,,,,,,,,false,,false,false,false,,false,,,false,Solids,,,false,,,,MU,,,false,,,,,9906,false,,,,,,D,,,,,,true,,,,,,,?,
F137978,false,,,,,,false,,,,,,DR,,S,Major Upholstery,78,Chocolate,78,CL,,P,fabric,,true,,,,"51% Cotton, 49% Polyester",,,,,,,,,F,,,,false,,true,,,,,,,,,false,,false,false,false,,false,,,false,Secondary,,,false,,,,MU,,,false,,,,,1379,false,,,,,,D,,,,,,true,,,,,,,?,
LB650379,false,,,,,,false,,,,,,PR,,W,Promotion Cover,,Raisin,79,CL,,O,fabric,,true,,,,,,,,,,,,,LB,,,,false,,true,,,,,,,,,false,,false,false,false,,false,,,false,Asuza,,,false,,,,PR,,,false,,,,,6503,false,,,,,,D,,,,,,true,,,,,,,?,
LF136378,false,,,,,,false,,,,,,LS,,L,Out-sourced Sets,,Chocolate,78,LH,,O,leather,,true,,,,100% Leather,,,,,,,,,LF,,,,false,,true,,,,,,,,,false,,false,false,false,,false,,,false,Leather,,,false,,,,OS,,,false,,,,,1363,false,,,,,,D,,,,,,true,,,,,,,?,
LB654279,false,,,,,,false,,,false,,,LM,,L,Promotion Cover,79,Chocolate,79,,,O,leather,,true,,,,,,,,,,,,,LB,,,,false,,true,,,,,,,,,false,,false,false,false,,false,,,false,Solids,,,true,,,,,,,false,,,,,6542,false,,,,,,D,,,,,,true,,,,,,,8,
C140879,false,,,,,,false,,,,,,UR,,S,Major Upholstery,79,Chocolate,79,CL,,P,fabric,"Akan is a long pile warp knit fabric that uses a special dying process in order to get two colors on the face. The end result is a luxurious, almost woven-velvet look product, that fits a casual lifestyle. The versatility makes it a great choice.",true,,,,100% Polyester,,,,,,,,,C,,,,false,,true,,,,,,,,,false,,false,false,false,,false,,,false,Solids,,,false,,,,MU,,,false,,,,,1408,false,,,,,,D,,,,,,true,,,,,,,2,
LB652479,false,,,,,,false,,,,,,LM,,L,Chair,,Chocolate,79,LH,,O,leather,,true,,,,Leather/Vinyl,,,,,,,,,LB,,,,false,,true,,,,,,,,,false,,false,false,false,,false,,,false,Solids,,,false,,,,CH,,,false,,,,,6524,false,,,,,,D,,,,,,true,,,,,,,?,
LB162753,false,,,,,,false,,,,,,LM,,L,Signature Leather,53,Grey,,,,O,leather,Signature Leather,true,,,,null,,,,,,,,,LB,,,,false,,true,,,,,,,,,false,,false,false,false,,false,,,false,,,,false,,,,SIL,,,false,,,,,1627,false,,,,,,D,,,,,,true,,,,,,,2,
E162086,false,,,,,,false,,,,,,NP,,WS,Major Upholstery,86,Mallard,,,,O,fabric,"The Jazz era is an inspiration for the colorful woven composition of this five-color stripe arrangement. Big Band is a great for an accent pillow, chair, or ottoman.",true,,,,100% Polyester,,,,,,,,,E,,,,false,,true,,,,,,,,,false,,false,false,false,,false,,,false,Plaids & Stripes,,,false,,,,MU,,,false,,,,,1620,false,,,,,,D,,,,,,true,,,,,,,2,
C162185,false,,,,,,false,,,,,,DR,,W,Major Upholstery,85,Moroccan,,,,O,fabric,"Featuring a stylized heat transfer print, this double layer cloth is a fresh take on the popular floral patterns. Traditional motifs, executed with an artistic flair lend a playfulness to this delightful composition.",true,,,,"70% Polyester, 30% Rayon",,,,,,,,,C,,,,false,,true,,,,,,,,,false,,false,false,false,,false,,,false,Florals,,,false,,,,MU,,,false,,,,,1621,false,,,,,,D,,,,,,true,,,,,,,2,
LB121507,false,,,,,,false,,,,,,LM,,L,Major Upholstery,07,Rouge,07,LH,,O,leather,"""Life Style"" room settings and other more decorative fabrics.",true,,,,Leather/Vinyl,,,,,,,,,LB,,,,false,,true,,,,,,,,,false,,false,false,false,,false,,,false,Solids,,,false,,,,MU,,,false,,,,,1215,false,,,,,,D,,,,,,true,,,,,,,8,
E162073,false,,,,,,false,,,,,,NP,,WS,Major Upholstery,73,Sandstone,,,,O,fabric,"The Jazz era is an inspiration for the colorful woven composition of this five-color stripe arrangement. Big Band is a great for an accent pillow, chair, or ottoman.",true,,,,100% Polyester,,,,,,,,,E,,,,false,,true,,,,,,,,,false,,false,false,false,,false,,,false,Plaids & Stripes,,,false,,,,MU,,,false,,,,,1620,false,,,,,,D,,,,,,true,,,,,,,2,
E162055,false,,,,,,false,,,,,,NP,,WS,Major Upholstery,55,Shadow,,,,O,fabric,"The Jazz era is an inspiration for the colorful woven composition of this five-color stripe arrangement. Big Band is a great for an accent pillow, chair, or ottoman.",true,,,,100% Polyester,,,,,,,,,E,,,,false,,true,,,,,,,,,false,,false,false,false,,false,,,false,Plaids & Stripes,,,false,,,,MU,,,false,,,,,1620,false,,,,,,D,,,,,,true,,,,,,,2,
LB162778,false,,,,,,false,,,,,,LM,,L,Signature Leather,78,Tobacco,,,,O,leather,Signature Leather,true,,,,null,,,,,,,,,LB,,,,false,,true,,,,,,,,,false,,false,false,false,,false,,,false,,,,false,,,,SIL,,,false,,,,,1627,false,,,,,,D,,,,,,true,,,,,,,2,
L114505,false,,,,,,false,,,,,,NP,,WS,Major Upholstery,05,Cinnabar,05,CL,,O,fabric,"A Central African tribal design composed of triangular shapes, color, and texture.",true,,,,100% Polyester,,,,,,,,,L,,,,false,,true,,,,,,,,,false,,false,false,false,,false,,,false,Novelty,,,false,,,,MU,,,false,,,,,1145,false,,,,,,D,,,,,,true,,,,,,,2,
M138108,false,,,,,,false,,,,,,DP,,WS,Major Upholstery,08,Cinnabar,08,CL,,O,fabric,,true,,,,"77% Polyester, 13% Linen, 10% Cotton",,,,,,,,,M,,,,false,,true,,,,,,,,,false,,false,false,false,,false,,,false,Classics,,,false,,,,MU,,,false,,,,,1381,false,,,,,,D,,,,,,true,,,,,,,2,
J110543,false,,,,,,false,,,,,,PS,,S,Major Upholstery,43,Citrine,43,CL,,O,fabric,"A wonderful, great crisp cotton woven colored in soft neutrals with a pop of an accent.",true,,,,100% Cotton,,,,,,,,,J,,,,false,,true,,,,,,,,,false,,false,false,false,,false,,,false,Plaids & Stripes,,,false,,,,MU,,,false,,,,,1105,false,,,,,,D,,,,,,true,,,,,,,?,
LH827707,false,,,,,,false,,,,,,LS,,UN,Out-sourced Sets,07,Claret,07,LH,,O,leather,,true,,,,100% Leather,,,,,,,,,LH,,,,false,,true,,,,,,,,,false,,false,false,false,,false,,,false,Solids,,,false,,,,OS,,,false,,,,,8277,false,,,,,,D,,,,,,true,,,,,,,2,
D918173,false,,,,,,false,,,,,,DR,,S,Major Upholstery,73,Classic,73,CL,,O,fabric,"When the lights are on, our Elizabeth fabric makes any of your rooms pop with simplicity and confidence. This classic design is prepared to be noticed. 52% Polyester, 48% Rayon with Standard Durability.",true,,,,"52% Polyester, 48% Rayon",,,,,,,,,D,,,,false,,true,,,,,,,,,false,,false,false,false,,false,,,false,Florals,,,false,,,,MU,,,false,,,,,9181,false,,,,,,D,,,,,,true,,,,,,,2,
LF991058,false,,,,,,false,,,,,,LS,,L,Signature Leather,,Cloud,58,LH,,O,leather,Signature Leather,true,,,,100% Leather,,,,,,,,,LF,,,,false,,true,,,,,,,,,false,,false,false,false,,false,,,false,,,,false,,,,SIL,,,false,,,,,9910,false,,,,,,D,,,,,,true,,,,,,,?,
LE999250,false,,,,,,false,,,,,,LS,,L,Out-sourced Sets,,Coal,50,LH,,O,leather,Luxurious color? Check. Premium comfort? Check. Turning houses into homes? You betcha! Lamberti leather makes a luxurious statement that demands to be noticed. 100% Leather with Performance Durability.,true,,,,100% Leather,,,,,,,,,LE,,,,false,,true,,,,,,,,,false,,false,false,false,,false,,,false,Solids,,,false,,,,OS,,,false,,,,,9992,false,,,,,,D,,,,,,true,,,,,,,?,
G119786,false,,,,,,false,,,,,,VS,,S,Major Upholstery,,Cobalt,86,CL,,O,fabric,,true,,,,100 Polyester,,,,,,,,,G,,,,false,,true,,,,,,,,,false,,false,false,false,,false,,,false,Geometrics,,,false,,,,MU,,,false,,,,,1197,false,,,,,,D,,,,,,true,,,,,,,?,
E135064,false,,,,,,false,,,,,,DR,,S,Major Upholstery,64,Coconut,64,CL,,P,fabric,"Whimsical and cheerful, “Scribble” lightens up a room. It is easy to pair with a wide range of patterns, from solids to textures to contemporaries. A simple pattern, with a pop of color from the chenille, means it’s sure to brighten up any scheme.",true,,,,52% Rayon 48% Polyester,,,,,,,,,E,,,,false,,true,,,,,,,,,false,,false,false,false,,false,,,false,Secondary,,,false,,,,MU,,,false,,,,,1350,false,,,,,,D,,,,,,true,,,,,,,2,
LE962479,false,,,,,,false,,,,,,LS,,L,Out-sourced Sets,,Coffee,79,LH,,O,leather,,true,,,,100% Leather,,,,,,,,,LE,,,,false,,true,,,,,,,,,false,,false,false,false,,false,,,false,Solids,,,false,,,,OS,,,false,,,,,9624,false,,,,,,D,,,,,,true,,,,,,,?,
D144477,false,,,,,,false,,,,,,DR,,WS,Major Upholstery,77,Coffee,77,CL,,O,fabric,,true,,,,"89% Polyester, 11% Acrylic",,,,,,,,,D,,,,false,,true,,,,,,,,,false,,false,false,false,,false,,,false,Solids,,,false,,,,MU,,,false,,,,,1444,false,,,,,,D,,,,,,true,,,,,,,?,
E122676,false,,,,,,false,,,,,,BU,,W,Chair,76,Cognac,76,CL,,P,fabric,,true,,,,"88% Polyester, 12% Polyurethane",,,,,,,,,E,,,,false,,true,,,,,,,,,false,,false,false,false,,false,,,false,Solids,,,false,,,,CH,,,false,,,,,1226,false,,,,,,D,,,,,,true,,,,,,,?,
H114275,false,,,,,,false,,,,,,PS,,WS,Major Upholstery,75,Cognac,75,CL,,P,fabric,"Pandion takes a traditional paisley design and enlarges it ever so slightly. Classic and timely, medallions of color create interest and limitless possibilities on our tapestry warps.",true,,,,100% Polyester,,,,,,,,,H,,,,false,,true,,,,,,,,,false,,false,false,false,,false,,,false,Classics,,,false,,,,MU,,,false,,,,,1142,false,,,,,,D,,,,,,true,,,,,,,2,
J150747,false,,,,,,false,,,,,,DR,,WS,Major Upholstery,47,Copper,47,CL,,O,fabric,A spectacular animal skin creation woven with a velvety tweed chenille and a background of luminous metal yarns.,true,,,,100% Polyester,,,,,,,,,J,,,,false,,true,,,,,,,,,false,,false,false,false,,false,,,false,Secondary,,,false,,,,MU,,,false,,,,,1507,false,,,,,,D,,,,,,true,,,,,,,2,
K138565,false,,,,,,false,,,,,,NP,,WS,Major Upholstery,65,Cornerstone,65,CL,,P,fabric,,true,,,,100% Polyester,,,,,,,,,K,,,,false,,true,,,,,,,,,false,,false,false,false,,false,,,false,Accents,,,false,,,,MU,,,false,,,,,1385,false,,,,,,D,,,,,,true,,,,,,,2,
C136931,false,,,,,,false,,,,,,DR,,WS,Major Upholstery,31,Cotton,31,CL,,O,fabric,,true,,,,100% Polyester,,,,,,,,,C,,,,false,,true,,,,,,,,,false,,false,false,false,,false,,,false,Solids,,,false,,,,MU,,,false,,,,,1369,false,,,,,,D,,,,,,true,,,,,,,?,
LE999209,false,,,,,,false,,,,,,LS,,L,Out-sourced Sets,,Cranberry,09,LH,,O,leather,Luxurious color? Check. Premium comfort? Check. Turning houses into homes? You betcha! Lamberti leather makes a luxurious statement that demands to be noticed. 100% Leather with Performance Durability.,true,,,,100% Leather,,,,,,,,,LE,,,,false,,true,,,,,,,,,false,,false,false,false,,false,,,false,Solids,,,false,,,,OS,,,false,,,,,9992,false,,,,,,D,,,,,,true,,,,,,,?,
G162233,false,,,,,,false,,,,,,DR,,S,Major Upholstery,33,Cream,,,,O,fabric,This pleasing texture is the perfect balance of form meeting design perfection. The weave assignments enhance interest and depth combined with yarns that feel soft to the hand and instill quality. Atomic is a great choice for eclectic modern décor.,true,,,,100% Polyester,,,,,,,,,G,,,,false,,true,,,,,,,,,false,,false,false,false,,false,,,false,Accents,,,false,,,,MU,,,false,,,,,1622,false,,,,,,D,,,,,,true,,,,,,,3,
N996986,false,,,,,,false,,,,,,VS,,W,Major Upholstery,86,Denim,86,CL,,O,fabric,Sofa scaled stripe blending color influences from Coastal cabana to Southwestern serape; cotton face for today’s casual Lifestyle living.,true,,,,"54% Cotton, 46% Polyester",,,,,,,,,N,,,,false,,true,,,,,,,,,false,,false,false,false,,false,,,false,Stripes,,,false,,,,MU,,,false,,,,,9969,false,,,,,,D,,,,,,true,,,,,,,?,
D996787,false,,,,,,false,,,,,,DR,,W,Major Upholstery,87,Denim,87,CL,,O,fabric,"Lucky is a textured product that is constructed with a fine chenille woven on a striae ground. The striae, textural effect that is created in this construction has a unique appearance making it versatile for any style.",true,,,,100% Polyester,,,,,,,,,D,,,,false,,true,,,,,,,,,false,,false,false,false,,false,,,false,Solids,,,false,,,,MU,,,false,,,,,9967,false,,,,,,D,,,,,,true,,,,,,,?,
D652834,false,,,,,,false,,,,,,DR,,W,Major Upholstery,34,Tan,34,CH,,O,fabric,,true,,,,"Face - 100% Polyester ",,,,,,,,,D,,,,false,,true,,,,,,,,,false,,false,false,false,,false,,,false,Solids,,,false,,,,CH,,,false,,,,,6528,false,,,,,,D,,,,,,true,,,,,,,2,
Q151338,false,,,,,,false,,,,,,DR,,S,Major Upholstery,38,Desert,38,CL,,O,fabric,"Medley is a mixture of colors forming a basket weave designed texture. Layers of shades intertwine to make a casual, cozy feeling to compliment any living space. This fabric is a blend of polyester and acrylic and is made in the USA.",true,,,,"47% Polyester, 40% Cotton, 13% Acrylic",,,,,,,,,Q,,,,false,,true,,,,,,,,,false,,false,false,false,,false,,,false,Accents,,,false,,,,MU,,,false,,,,,1513,false,,,,,,D,,,,,,true,,,,,,,3,
S151238,false,,,,,,false,,,,,,PS,,S,Major Upholstery,38,Desert,38,CL,,O,fabric,The diamond patterns of Gaucho is a modern take on the ancient Mayan design. These color combinations enhance natural elements in your home to give an organic mood to your décor. This construction is made in the USA of a cotton and polyester blend.,true,,,,"74% Cotton,  26% Polyester",,,,,,,,,S,,,,false,,true,,,,,,,,,false,,false,false,false,,false,,,false,Novelty,,,false,,,,MU,,,false,,,,,1512,false,,,,,,D,,,,,,true,,,,,,,3,
C108109,false,,,,,,false,,,,,,DR,,WS,Major Upholstery,09,Wine,09,CL,,O,fabric,A comfortable cozy fabric for everyone. The full faced chenille base is highlighted by an accent color.,true,,,,100% Polyester,,,,,,,,,C,,,,false,,true,,,,,,,,,false,,false,false,false,,false,,,false,Solids,,,false,,,,MU,,,false,,,,,1081,false,,,,,,D,,,,,,true,,,,,,,2,
B655072,false,,,,,,false,,,false,,,DR,,S,Promotion Cover,,Dune,72,,,O,fabric,Promotion Cover,true,,,,100% Polyester,,,,,,,,,B,,,,false,,true,,,,,,,,,false,,false,false,false,,false,,,false,Solids,,,false,,,,PR,,,false,,,,,6550,false,,,,,,D,,,,,,true,,,,,,,2,
C993475,false,,,,,,false,,,,,,UR,,W,Chair,75,Earth,75,CL,,P,fabric,A domestically produced woven motion velvet with a natural multi toned striae effect. It is a melody of movement that strikes all the right notes.,true,,,,"50% Acrylic, 50% Polyester",,,,,,,,,C,,,,false,,true,,,,,,,,,false,,false,false,false,,false,,,false,Solids,,,false,,,,CH,,,false,,,,,9934,false,,,,,,D,,,,,,true,,,,,,,2,
C137487,false,,,,,,false,,,,,,DR,,WS,Major Upholstery,87,Eclipse,87,CL,,O,fabric,,true,,,,100% Polyester,,,,,,,,,C,,,,false,,true,,,,,,,,,false,,false,false,false,,false,,,false,Essence,,,false,,,,MU,,,false,,,,,1374,false,,,,,,D,,,,,,true,,,,,,,?,
C136986,false,,,,,,false,,,,,,DR,,WS,Major Upholstery,86,Eclipse,86,CL,,P,fabric,,true,,,,100% Polyester,,,,,,,,,C,,,,false,,true,,,,,,,,,false,,false,false,false,,false,,,false,Solids,,,false,,,,MU,,,false,,,,,1369,false,,,,,,D,,,,,,true,,,,,,,?,
C993484,false,,,,,,false,,,,,,UR,,W,Chair,84,Element,84,CL,,O,fabric,A domestically produced woven motion velvet with a natural multi toned striae effect. It is a melody of movement that strikes all the right notes.,true,,,,"50% Acrylic, 50% Polyester",,,,,,,,,C,,,,false,,true,,,,,,,,,false,,false,false,false,,false,,,false,Solids,,,false,,,,CH,,,false,,,,,9934,false,,,,,,D,,,,,,true,,,,,,,2,
B653966,false,,,,,,false,,,false,,,DR,,WS,Promotion Cover,66,Fawn,66,,,O,fabric,,true,,,,,,,,,,,,,B,,,,false,,true,,,,,,,,,false,,false,false,false,,false,,,false,Solids,,,true,,,,,,,false,,,,,6539,false,,,,,,D,,,,,,true,,,,,,,2,
C124674,false,,,,,,false,,,,,,UR,,WS,Major Upholstery,74,Fawn,74,CL,,O,fabric,"Crafted in 100% polyester for durability, this casual, but elegant fabric is truly luxurious. Belem, unsurpassed for beauty and unrivaled in construction, is woven to bring designer style and timeless design to the most beautiful spaces.",true,,,,100% Polyester,,,,,,,,,C,,,,false,,true,,,,,,,,,false,,false,false,false,,false,,,false,Solids,,,false,,,,MU,,,false,,,,,1246,false,,,,,,D,,,,,,true,,,,,,,2,
D118726,false,,,,,,false,,,,,,UR,,WS,Chair,26,Fern,26,CL,,P,fabric,,true,,,,100% Polyester,,,,,,,,,D,,,,false,,true,,,,,,,,,false,,false,false,false,,false,,,false,Solids,,,false,,,,CH,,,false,,,,,1187,false,,,,,,D,,,,,,true,,,,,,,2,
M138407,false,,,,,,false,,,,,,DR,,WS,Major Upholstery,07,Fireside,07,CL,,O,fabric,,true,,,,100% Polyester,,,,,,,,,M,,,,false,,true,,,,,,,,,false,,false,false,false,,false,,,false,Modern,,,false,,,,MU,,,false,,,,,1384,false,,,,,,D,,,,,,true,,,,,,,?,
C145607,false,,,,,,false,,,,,,DR,,WS,Major Upholstery,07,Flame,07,CL,,P,fabric,,true,,,,100% Polyester,,,,,,,,,C,,,,false,,true,,,,,,,,,false,,false,false,false,,false,,,false,Secondary,,,false,,,,MU,,,false,,,,,1456,false,,,,,,D,,,,,,true,,,,,,,?,
P120638,false,,,,,,false,,,,,,DR,,S,Major Upholstery,38,Flax,38,CL,,O,fabric,,true,,,,"58.54% Rayon, 26.02%  Cotton,15.44% Polyester",,,,,,,,,P,,,,false,,true,,,,,,,,,false,,false,false,false,,false,,,false,Plaids,,,false,,,,MU,,,false,,,,,1206,false,,,,,,D,,,,,,true,,,,,,,?,
C132153,false,,,,,,false,,,,,,DR,,W,Major Upholstery,53,Fog,53,CL,,O,fabric,"A beautiful woven heavy weight linen look texture that is a truly a classic fabric. The textural weaves bring loft and dimension, and the differential yarn sizes deliver a heathered effect.",true,,,,"95% Polyester, 5% Acrylic",,,,,,,,,C,,,,false,,true,,,,,,,,,false,,false,false,false,,false,,,false,Solids,,,false,,,,MU,,,false,,,,,1321,false,,,,,,D,,,,,,true,,,,,,,2,
L145935,false,,,,,,false,,,,,,DR,,W,Major Upholstery,35,Fog,35,CL,,P,fabric,,true,,,,"92% Polyester, 8% Cotton",,,,,,,,,L,,,,false,,true,,,,,,,,,false,,false,false,false,,false,,,false,Modern,,,false,,,,MU,,,false,,,,,1459,false,,,,,,D,,,,,,true,,,,,,,?,
D146477,false,,,,,,false,,,,,,DR,,WS,Major Upholstery,77,Fudge,77,CL,,O,fabric,A simple trellis motif inspired by the basketry weaves created in the Nantucket Island of New England.,true,,,,100% Polyester,,,,,,,,,D,,,,false,,true,,,,,,,,,false,,false,false,false,,false,,,false,Secondary,,,false,,,,MU,,,false,,,,,1464,false,,,,,,D,,,,,,true,,,,,,,2,
B654955,false,,,,,,false,,,false,,,DR,,S,Promotion Cover,55,Dark Grey,55,,,O,fabric,Promotion Cover,true,,,,100% Polyester,,,,,,,,,B,,,,false,,true,,,,,,,,,false,,false,false,false,,false,,,false,Solids,,,false,,,,PR,,,false,,,,,6549,false,,,,,,D,,,,,,true,,,,,,,2,
G943976,false,,,,,,false,,,,,,DR,,W,Major Upholstery,76,Garden,76,CL,,O,fabric,"Rose Garden is a full flowing, inspirational design that helps bring additional style to your home. Confidence is in the inspiration. 53% Acrylic, 25% Polyester and 22% Cotton with Standard Durability.",true,,,,"53% Acrylic, 25% Polyester, 22% Cotton",,,,,,,,,G,,,,false,,true,,,,,,,,,false,,false,false,false,,false,,,false,Novelty,,,false,,,,MU,,,false,,,,,9439,false,,,,,,D,,,,,,true,,,,,,,2,
B125809,false,,,,,,false,,,,,,UR,,WS,Chair,09,Garnet,09,CL,,O,fabric,"This appealing chenille fabric is solution dyed, has a soft hand and a handsome dimensional texture perfect for today’s approach to versatility! Adventure has a rich texture due to the dazzling100% polyester, two-toned yarn used to create it.",true,,,,100% Polyester,,,,,,,,,B,,,,false,,true,,,,,,,,,false,,false,false,false,,false,,,false,Solids,,,false,,,,CH,,,false,,,,,1258,false,,,,,,D,,,,,,true,,,,,,,2,
F141717,false,,,,,,false,,,,,,NP,,S,Major Upholstery,17,Garnet,17,CL,,O,fabric,"This expertly designed, intricately woven tapestry in an artful frame motif is imparted with a timeless quality. Exceptionally colorful and woven with chenille for softness, it flaunts a vintage look enhanced by its palette of rich jewel tones.",true,,,,"87% Polyester, 13% Cotton",,,,,,,,,F,,,,false,,true,,,,,,,,,false,,false,false,true,,false,,,false,Classics,,,false,,,,MU,,,false,,,,,1417,false,,,,,,D,,,,,,true,,,,,,,2,
D144407,false,,,,,,false,,,,,,DR,,WS,Major Upholstery,07,Garnet,07,CL,,O,fabric,,true,,,,"89% Polyester, 11% Acrylic",,,,,,,,,D,,,,false,,true,,,,,,,,,false,,false,false,false,,false,,,false,Solids,,,false,,,,MU,,,false,,,,,1444,false,,,,,,D,,,,,,true,,,,,,,?,
